city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price,details
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،"
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح"
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة"
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،"
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح"
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة"
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،"
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح"
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة"
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
 جدة,   حي الياقوت ,شرق,280,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000,فلل للايجار في ابحر الشماليه مخطط الياقوت دورين وملحق خمسه غرف وثلاث صالات ومطبخ خمس دورات مياه مطلوب ٥٠الف
 جدة,   حي البساتين ,جنوب,350,10,4,4,2,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000,"فيلا في حي البساتين دوبلكس
مكونه من اربعه غرف نوم ووحده منهم ماستر 
مجلسين رجال وحريم بس الحمامات وصاله ومطبخ 
موقف سيارة غرفه حارس 
ملحق غرفه خادمه غرفه غسيل بداخل الحمام وسطح،،"
 جدة,   حي الزهراء ,جنوب,400,7,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000,"فيلا للايجار بحى الزهراء مكيفات ومطبخ راكب 
6 غرف نوم ويوجد مسبح"
 جدة,   حي بريمان ,جنوب,350,0,7,5,2,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000,فلة روف مكونه من٩غرف و٧حمامات وسطح مرة كبير ونقبل٤٥الف نقبل علي ٣دفعات شامله الميه والصرف علي صاحب العمارة وتبعدعن المطارالجديد٥دقايق للتواصل علي الرقم٠٥٦٧٩٤٧٥٨٥ وشاهد باقي عروضنا👇🏻👇🏻👇🏻
 جدة,   حي الزمرد ,غرب,300,0,5,4,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000,"فيلا للايجار السنوي  في شاطىء البردايس 

6 غرف نوم 
5 دورة مياه 
مسبح مشترك 
صالون كبير 
اطلاله على البحر مباشرة"
 جدة,   حي الشاطئ ,شمال,300,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000,
 جدة,   حي البساتين ,شرق,650,20,7,5,2,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000,فيلا  للإيجار تنفع مكتب محاما او سكني مباشره على طريق المدينة
 جدة,   حي الياقوت ,غرب,250,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000,فيلا للايجار بحى الياقوت مكيفات ومصعد ومطبخ راكب فيلا مفصوله
 جدة,   حي الروضة ,شرق,110,0,2,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي الروضة ,جنوب غربي,250,10,4,4,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000,"فيلا للايجار في حي الروضه
مكونه من اربعه غرف نوم بس الحمامات وواحده ماستر مطبخ سيرفيس وصاله معيشه 
الدور الارضي 
مجلسين رجال ومجلس حريم حمامين وصاله مسبح مطبخ راكب
الملحق 
غرفه خادمه غرفه غسيل وسطح"
 جدة,   حي الشاطئ ,شمال شرقي,300,2,3,4,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000,"فلل فندقيه فاخره للايجار الشهري والسنوي بجانب الردسي مول وتبعد ٢٠٠ م عن الكورنيش
الفيلا دورين مكونه من ٣ غرف نوم وصالتين و ٤ حمامات ومطبخ كيير وغرفة خادمه 
نادي صحي متكامل للموقع كامل
الايجار الشهري / ٢٥٠٠٠ الف مع الخدمات بدون كهرباء
الايجار السنوي /..."
 جدة,   حي طيبة ,شمال,600,3,5,5,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000,"‏فيلا فاخره كبيره للايجار بحي طيبه
مساحة مباني 600 متر
 ( خلف قاعة الاسطورة)  دورين و ملحق
 الدور الاول  3 مجالس ومطبخ
الدور الثاني  4 غرف نوم بحماماتها
والملحق غرفتين نوم وحمام
 عمرها 3 سنوات  
الايجار مطلوب ايجار سنويا 38.000"
 جدة,   حي الروضة ,شرق,100,0,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000,"مجمع ديار الروضة السكني يوفر لك جميع الخدمات والمرافق التي تحتاجها العائلة الصغيرة
-مسبح للكبار والصغار 
-نادي رياضي
-جلسات خاصة بالعوائل داخلية
-جلسات خاصة للعوائل خارجية
-كاميرات وامن ٢٤ ساعة 
-موقف خاص لكل وحدة سكنية خارجية"
 جدة,   حي طيبة ,شرق,312,0,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000,"للايجار فيلا دبلكس منفصلة مخطط الرحيلي_مدينة_طيبة_قريب من طريق المدينة_جدة
المساحة: 312 متر
شارع: 16م
واجهة : شرقية
يوجد غرفة سائق بحمام
يوجد غرفة خادمة
جوش
نوافذ شتر
❁تتكون الفيلا من دورين وملحق
✿الدور الارضي
-مجلسين رجال ونساء بمدخلين ، مجلط ،صالة ..."
 جدة,   حي المحمدية ,شرق,375,9,5,5,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000,"فيلا للإيجار  خلف شركة المياة حي المحمدية_مدينة جدة
●التفاصيل :
الموقع : حي المحمدية
مساحة الارض : 375 م
مساحة المباني : 500 م
شارع : 16 م
●المواصفات :
تتكون الفيلا من دورين وملحق
• الدور الارضي : 
يتكون من صالونين الاول يستوعب 15 شخص. والاخر صالون ك..."
 جدة,   حي المحمدية ,شمال,250,8,4,3,2,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000,"فيلا اداريه مكونه من ٣ غرف نوم دورين وملحق موقف سياره 
غرفه حارس مقسمه غرف"
 جدة,   حي الزمرد ,شمال,312,2,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000,"فله للايجار في ابحر الشماليه نظام ادوار
الدور الارضي عباره عن مجلس رجال وصاله ومطبخ ودورتين مياه غرفتين نوم الدور الثاني اربع غرف نوم وصاله ومطبخ وثلاث دورات مياه الملحق عباره عن مجلس وصاله غرفة شغاله دورتين مياه    مطلوب ٥٥الف"
