id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
4163,2,0,2,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,15,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
4164,2,0,2,43,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,20,16,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
4165,2,0,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,0,1.0000000000,0.1428571429,1,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
4166,3,1,3,181,2,0,0,0,0,0,1,0,0,33,1,0,0,0,1,0,20,29,124,0,0,1,0.0000000000,0.5000000000,1,1,0,0,0,0.0000000000,1,0,1,0,0,0,0,0,1,-1,1,1,0,1,1
4167,2,0,7,79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,55,0,0,0,0,0.9230769231,1.0000000000,0,1,1,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
4168,3,0,6,67,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,38,0,0,0,0,0.0000000000,0.6000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
4169,6,0,6,89,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,13,69,0,0,1,1,0.9090909091,0.4166666667,1,1,0,0,0,0.0909090909,1,0,0,0,0,1,0,0,1,-1,0,1,0,-1,1
4170,3,1,2,47,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,24,16,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
4171,3,0,4,149,1,0,0,0,7,0,2,2,0,4,1,0,0,0,1,0,20,34,87,0,0,0,0.0000000000,0.3333333333,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
4172,2,0,4,59,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,38,0,0,1,0,0.7500000000,0.2222222222,1,1,0,0,0,0.1250000000,0,0,0,0,0,0,0,0,1,0,1,1,0,-1,1
4173,4,1,9,102,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,19,76,0,0,0,1,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4174,2,0,6,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,45,0,0,0,1,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,1,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4175,2,0,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,32,0,0,0,0,1.0000000000,0.2500000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
4176,3,1,2,81,1,1,0,0,0,0,0,0,0,19,1,1,0,0,0,0,29,45,0,0,0,0,0.0833333333,0.9285714286,1,1,1,0,0,0.1666666667,1,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
4177,4,0,4,55,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,14,34,0,0,2,1,0.8974358974,0.1818181818,0,1,1,0,0,0.1025641026,1,0,0,0,0,0,0,0,1,0,0,1,1,-1,1
4178,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,25,0,0,0,0,0.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
4179,2,0,2,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,28,0,0,0,1,1.0000000000,1.0000000000,0,1,1,0,1,0.0000000000,1,0,0,0,1,0,0,0,1,0,-1,-1,1,-1,1
4180,2,1,4,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,12,0,0,0,0,1.0000000000,0.3636363636,1,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,0,0,-1,1
4181,3,1,2,55,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,29,19,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4182,3,0,3,65,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,41,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4183,3,0,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32,57,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4184,3,1,2,63,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,37,19,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4185,3,1,2,69,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,43,19,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4186,3,1,2,55,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,29,19,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4187,3,1,2,63,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,37,19,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4188,2,0,3,51,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,13,31,0,0,0,0,0.0000000000,0.6428571429,1,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
4189,3,1,2,66,4,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,37,22,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
4190,2,0,2,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,17,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4191,6,0,4,91,1,1,0,0,0,0,2,0,0,15,1,0,0,0,1,0,24,23,36,0,0,0,1.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4192,2,0,6,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,49,0,0,0,0,0.0000000000,0.0714285714,1,1,0,0,0,1.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
4193,3,0,7,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,46,0,0,0,0,0.9333333333,1.0000000000,1,1,1,1,1,0.0000000000,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
4194,3,0,3,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,24,0,0,0,1,0.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
4195,5,0,9,97,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,20,70,0,0,1,1,0.8571428571,0.9841269841,1,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
4196,1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,6,0,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0559440559,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
4197,5,0,6,103,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,18,78,0,0,0,0,0.0833333333,0.9000000000,1,1,1,0,0,0.9166666667,1,0,0,0,0,1,0,0,1,-1,1,1,-1,-1,1
4198,2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,19,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4199,2,1,2,57,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,6,0,0,0,0,0.0000000000,0.0000000000,0,0,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4200,2,0,4,75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,43,0,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4201,3,1,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,12,0,0,0,0,0.0000000000,1.0000000000,1,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,-1,0,-1,1,1
4202,5,1,2,210,0,0,0,0,1,0,5,6,0,14,0,0,0,0,0,0,18,25,158,0,2,0,0.0000000000,0.1333333333,0,0,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4203,4,1,4,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,27,0,0,0,1,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4204,3,1,2,40,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,22,11,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
4205,2,0,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4206,2,0,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,33,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4207,2,1,2,56,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,6,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4208,3,1,4,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,26,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4209,4,1,4,69,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,27,35,0,0,0,0,0.9230769231,0.9000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
4210,4,2,3,65,4,4,0,0,0,0,0,0,0,9,1,0,0,0,0,0,35,23,0,0,2,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,1
4211,4,2,4,77,4,4,0,0,4,0,0,0,0,9,1,0,0,0,0,0,35,35,0,0,1,0,0.9230769231,1.0000000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,1
4212,6,1,4,91,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,26,57,0,0,1,1,0.0000000000,0.7924528302,1,0,1,0,0,1.0000000000,1,0,0,0,0,1,0,0,1,-1,-1,1,0,-1,1
4213,3,0,10,84,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,11,66,0,0,1,1,0.8571428571,0.9841269841,1,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
4214,4,0,10,94,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,11,76,0,0,1,1,0.8571428571,0.9841269841,1,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
4215,2,0,2,46,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,16,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4216,3,1,3,53,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,20,26,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4217,3,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,37,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4218,2,0,4,58,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,34,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
4219,2,0,4,62,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,35,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4220,2,0,3,56,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17,32,0,0,0,0,0.9969788520,1.0000000000,1,1,1,1,1,0.0030211480,1,0,1,0,0,0,0,0,1,0,-1,0,-1,-1,1
4221,2,0,2,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,17,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4222,2,0,3,74,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,26,41,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1
4223,3,0,4,69,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,46,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4224,3,0,4,66,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,35,24,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
4225,3,0,4,66,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,35,24,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1
4226,2,1,2,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,39,6,0,0,0,0,0.0000000000,0.0000000000,0,0,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4227,2,0,5,93,1,0,0,0,0,0,0,0,0,50,1,1,0,0,0,0,18,68,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,-1,-1,1,-1,-1,1
4228,3,1,5,102,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30,65,0,0,0,0,0.3750000000,1.0000000000,1,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,0,1
4229,3,0,3,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22,22,0,0,0,0,0.1351351351,1.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,-1,1,1
4230,2,0,3,40,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,23,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
4231,2,0,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,27,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4232,2,1,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,9,0,0,0,0,0.0000000000,0.7857142857,0,1,0,0,0,1.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4233,2,0,6,61,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,10,44,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4234,3,1,4,73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,47,0,0,0,1,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4235,3,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,0,0.0000000000,0.8000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,0,0,-1,1,1
4236,3,1,3,70,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30,33,0,0,0,0,0.3750000000,1.0000000000,1,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
4237,3,1,4,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4238,4,0,3,58,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,38,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4239,3,1,7,115,1,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,14,94,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4240,7,1,2,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37,42,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4241,2,0,3,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,0.3333333333,1.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
4242,3,1,3,58,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,34,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,1,0,1,0,-1,1,1,-1,1
4243,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,10,0,0,0,0,0.0000000000,0.7857142857,0,1,0,0,0,1.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4244,3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,19,0,0,0,0,1.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4245,3,0,9,104,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,17,80,0,0,1,0,0.0000000000,0.1250000000,1,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4246,4,1,6,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,46,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,1,0,1,-1,1,1,1,-1,1
4247,3,1,3,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,19,0,0,0,0,0.0000000000,0.7857142857,0,1,0,0,0,1.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
4248,15,0,5,252,0,0,0,0,0,0,6,12,1,77,1,0,0,0,1,0,13,32,174,0,0,0,0.0000000000,0.2000000000,1,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
4249,2,0,2,49,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,13,29,0,0,0,0,1.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,1,1,0,1,1,-1,1,1,-1,1
4250,3,1,3,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,22,0,0,0,0,0.0000000000,0.2857142857,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1
4251,5,1,5,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,44,0,0,0,1,0.2500000000,1.0000000000,0,1,0,0,0,0.7500000000,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
4252,2,1,0,40,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,1,0,0,0,0,0.5384615385,0.6363636364,0,0,0,0,0,0.3846153846,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
4253,3,1,2,35,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,11,17,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4254,3,0,3,52,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,11,34,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
4255,3,0,4,70,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,45,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4256,2,0,2,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,23,0,0,0,0,1.0000000000,0.6666666667,1,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
4257,2,0,4,106,7,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,15,84,0,0,2,1,0.9444444444,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
4258,1,0,2,60,0,0,0,0,0,0,1,1,0,7,1,1,0,0,0,0,16,6,30,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4259,2,0,2,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,19,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4260,2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,34,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4261,2,1,2,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,6,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4262,2,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,27,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
4263,2,0,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,28,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
4264,1,0,2,70,0,0,0,0,0,0,1,1,0,18,1,1,0,0,0,0,16,6,40,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4265,1,0,2,68,0,0,0,0,0,0,1,1,0,13,1,1,0,0,0,0,16,6,38,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4266,1,0,2,58,0,0,0,0,0,0,1,1,0,9,1,1,0,0,0,0,16,6,28,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4267,1,0,2,57,0,0,0,0,0,0,1,1,0,7,1,1,0,0,0,0,16,6,27,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4268,1,0,2,54,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,16,6,24,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4269,1,0,2,69,0,0,0,0,0,0,1,1,0,11,1,1,0,0,0,0,16,6,39,0,0,0,0.2587412587,0.0270270270,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4270,3,1,1,35,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,22,6,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1,1
4271,3,1,3,57,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,20,30,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
4272,2,0,1,31,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,18,6,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1,1
4273,2,0,2,51,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,22,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
4274,3,0,4,60,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,24,29,0,0,0,0,1.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
4275,2,0,1,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,25,0,0,0,0,0.0000000000,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,-1,1,1,1,1
4276,2,0,10,84,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,9,68,0,0,0,1,0.9230769231,1.0000000000,0,1,1,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1
4277,3,0,1,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,12,0,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
