DATE,TATASTEEL,WIPRO,TITAN,ULTRACEMO,TECHM,RELIANCE,SHREECEM,SUNPHARMA,TATAMOTORS,TCS,SBIN,NESTLEIND,NTPC,M&M,MARUTI,ONGC,POWERGRID,JSWSTEEL,KOTAKBANK,LT,ICICIBANK,INDUSBANK,INFY,IOC,ITC,HEROMOTOCO,HINDALCO,HINDUNILVR,HCLTECH,HDFCBANK,HDFC,DRREDDYS,EICHERMOTOR,GRASIM,CIPLA,COALINDIA,BPCL,BRITANNIA,ADANIPORTS,BAJAJFINSERV,BAJAJFINANCE,BHARTIARTL,AXISBANK,BAJAJ-AUTO,ASIANPAINT,UPL
2017-05-09,652.1,297.25,638.85,4390.7,427.85,1632.6,18058.5,491.85,388.15,2484.35,276.55,7027.75,169.5,1324.65,7817.2,162.8,194.15,256.25,988.4,1126.65,297.6,1684.75,901.9,431.85,282.85,3970.45,241.9,1205.2,859.9,1755.35,1767.3,2209.15,31935.3,1179.95,559.6,253.85,539.25,4260.6,150.85,5395.9,1794.4,406.5,503.4,2950.7,1206.35,819.95
2017-05-10,661.0,283.6,595.75,4275.9,450.95,824.15,18791.55,513.8,423.3,2429.6,251.6,7260.85,171.1,1300.75,7831.05,171.2,208.35,249.05,1032.8,1132.05,271.8,1688.8,903.05,406.75,265.25,3755.45,240.75,1187.65,893.15,1798.6,1751.7,2389.15,30788.7,1160.65,585.35,273.25,480.1,4363.65,179.15,5258.7,1866.2,377.7,501.2,3130.8,1153.25,784.7
2017-05-12,675.7,283.45,792.6,4042.95,465.4,913.7,17018.45,523.15,402.25,2635.55,319.1,7691.1,177.1,1388.2,8500.4,178.4,216.65,247.7,999.85,1209.9,305.25,1665.4,984.35,390.5,253.85,3520.55,240.05,1261.0,848.0,1820.45,1679.5,2209.35,28928.8,1115.85,596.45,265.25,500.9,4761.85,264.9,5003.65,1707.4,490.65,533.15,3163.9,1115.0,698.75
2017-05-15,456.05,506.3,483.65,4189.1,442.6,1344.1,20234.0,654.45,431.9,2365.1,301.4,6609.8,159.75,1375.65,6823.9,186.75,200.15,201.7,973.3,1742.4,301.8,1416.2,951.55,442.1,277.95,3515.45,198.45,983.25,848.55,1553.4,1559.5,2675.8,28930.6,1172.8,569.0,277.75,727.85,3741.55,154.65,4550.95,1332.95,364.15,500.1,2999.7,1148.05,837.25
2017-05-16,456.55,515.35,488.3,4107.6,443.75,1356.3,19944.7,652.35,437.25,2429.15,307.5,6479.2,159.95,1366.35,6953.95,185.15,186.9,201.65,959.85,1740.7,302.65,1436.95,955.0,446.6,283.45,3619.4,196.5,1000.4,849.6,1559.65,1566.55,2724.1,29362.5,1166.6,565.6,275.95,733.3,3752.85,156.65,4567.5,1347.75,374.35,501.5,3024.0,1142.85,827.05
2017-05-17,493.9,510.55,481.75,4268.2,430.85,1353.1,18869.95,650.9,449.1,2455.35,307.65,6557.6,158.9,1378.8,6958.2,184.5,195.7,206.7,951.2,1755.45,309.75,1425.45,952.8,444.25,281.65,3645.95,198.85,1009.4,853.55,1557.15,1552.5,2736.9,29093.55,1170.85,562.35,276.35,727.45,3669.6,157.85,4486.75,1324.8,375.95,502.8,3039.7,1154.95,830.45
2017-05-18,486.25,525.4,471.65,4159.45,422.3,1327.35,18803.0,653.95,437.95,2536.2,302.95,6529.45,157.8,1352.85,6831.05,180.9,195.65,191.4,942.85,1722.6,307.95,1406.6,961.75,439.9,277.9,3592.05,194.0,990.25,848.4,1557.1,1537.05,2678.95,28357.3,1130.3,560.1,276.45,714.9,3555.45,154.65,4319.0,1314.55,370.75,492.0,2973.1,1151.35,817.95
2017-05-19,489.5,519.75,471.15,4373.55,416.15,1318.85,18664.1,653.15,443.35,2507.15,308.0,6534.05,159.1,1333.4,6790.55,180.05,194.5,193.5,937.35,1724.55,307.05,1389.25,957.95,435.4,286.2,3571.65,191.0,1008.0,844.7,1561.25,1520.6,2656.45,27936.05,1120.45,564.95,276.25,702.45,3582.7,153.55,4169.9,1289.15,372.75,501.7,2972.65,1123.15,791.45
2017-05-22,486.4,521.2,481.4,4426.4,412.35,1324.15,18263.35,640.15,449.65,2531.35,294.3,6595.85,158.2,1306.25,6701.7,177.15,196.95,192.15,941.25,1751.95,303.85,1389.3,961.45,425.35,303.6,3562.45,190.25,1018.6,857.45,1576.0,1519.85,2608.7,27189.9,1107.45,563.1,273.85,695.6,3633.45,154.55,3964.2,1242.15,372.55,502.3,2914.15,1112.55,790.5
2017-05-23,490.4,526.4,478.35,4427.65,415.75,1305.55,17846.55,614.1,450.5,2521.7,288.85,6584.5,156.95,1331.75,6878.85,174.65,197.15,193.55,940.25,1740.75,306.05,1393.95,957.3,424.25,300.15,3585.0,192.0,1024.8,864.9,1569.1,1511.5,2579.45,27598.25,1096.9,533.2,267.85,699.55,3594.2,152.05,3983.05,1233.75,371.9,500.6,2824.95,1098.9,785.55
2017-05-24,483.35,525.0,469.2,4316.0,417.15,1297.7,17404.95,603.5,469.55,2559.15,283.15,6527.05,156.45,1308.65,6869.65,173.7,190.95,189.6,936.1,1684.45,306.7,1413.6,954.8,430.55,299.9,3567.6,187.05,1038.05,854.85,1566.75,1524.85,2516.8,27364.7,1097.85,519.65,261.75,711.9,3533.3,148.3,3953.95,1224.35,368.35,499.3,2764.3,1091.2,787.2
2017-05-25,484.7,536.45,463.9,4350.2,426.0,1302.45,17614.15,591.55,476.0,2624.6,290.1,6498.45,156.35,1327.5,6985.7,174.15,187.55,192.85,956.5,1768.85,317.7,1461.6,983.3,438.95,300.05,3625.85,190.55,1043.45,859.6,1617.15,1539.75,2427.7,28009.45,1097.3,504.0,265.45,726.85,3517.8,143.3,3997.1,1258.85,370.7,507.45,2822.8,1113.2,810.35
2017-05-26,511.75,539.0,473.45,4285.7,429.15,1337.3,17629.3,567.65,481.1,2578.25,288.45,6648.55,156.0,1340.85,7064.8,175.75,187.1,198.85,965.05,1787.6,321.55,1477.7,995.7,426.05,309.1,3618.4,198.4,1040.95,859.1,1626.0,1547.9,2414.4,28351.35,1109.4,488.9,268.25,749.65,3415.85,150.0,4007.35,1317.8,373.6,511.45,2814.1,1132.45,837.6
2017-05-29,507.7,534.6,470.65,4299.1,379.45,1356.9,17784.0,502.6,481.5,2572.85,284.0,6617.35,156.5,1360.05,7134.45,175.75,187.9,195.8,968.55,1782.4,314.9,1490.7,985.15,419.25,315.85,3665.8,201.25,1072.25,864.45,1631.9,1598.85,2425.85,28172.1,1105.85,505.35,267.3,754.85,3418.4,150.35,3998.05,1307.45,373.1,507.25,2837.95,1146.55,845.75
2017-05-30,511.85,536.15,469.8,4246.2,388.3,1359.35,17927.1,508.0,481.3,2551.1,288.85,6600.8,161.25,1361.1,7147.5,178.65,190.55,195.0,961.95,1767.55,321.4,1473.85,996.2,419.55,311.45,3740.35,203.15,1072.6,868.15,1629.05,1579.5,2481.35,28323.4,1132.5,510.5,267.7,738.75,3425.45,151.45,4154.5,1321.55,370.7,514.4,2851.4,1159.45,850.15
2017-05-31,504.7,535.5,474.9,4244.1,390.0,1340.7,18004.85,501.6,476.15,2546.6,288.3,6645.1,160.2,1416.95,7211.0,177.0,189.5,193.85,966.05,1760.7,326.45,1480.7,977.05,429.45,311.8,3745.45,200.7,1067.0,864.25,1636.2,1569.85,2523.85,28435.0,1155.05,516.35,262.55,742.65,3532.65,145.0,4192.0,1326.95,371.55,514.05,2845.95,1151.2,861.3
2017-06-01,419.55,469.95,355.2,4772.95,469.75,1074.95,14298.5,640.75,497.75,2281.4,245.9,5929.85,164.0,1220.45,5615.55,202.55,190.2,175.2,716.85,1390.95,258.15,1144.05,972.25,346.35,242.7,3067.55,160.75,833.75,814.4,1193.65,1222.35,3159.15,22717.75,855.25,582.85,306.2,664.85,2894.95,110.9,2978.55,878.45,319.75,455.2,2707.35,929.5,659.9
2017-06-02,473.4,461.1,391.05,3901.95,477.5,1041.65,15992.55,675.15,525.85,2240.75,277.05,6305.5,173.6,1265.9,6149.7,199.0,200.2,192.35,766.7,1483.8,290.3,1317.05,935.25,396.5,276.8,3270.45,190.1,860.55,824.1,1314.1,1400.3,3096.8,23815.4,945.15,601.6,325.05,705.35,3285.0,129.2,3721.95,1073.7,355.25,498.3,2799.4,992.5,726.35
2017-06-03,492.7,491.9,438.05,3442.2,499.95,1305.35,16101.25,683.0,470.8,2472.5,269.85,6272.7,158.4,1329.8,5934.85,193.8,187.1,184.85,818.95,1485.6,276.75,1319.7,1033.9,379.15,264.1,3319.8,199.55,873.1,855.55,1380.75,1365.95,2858.85,23061.45,1004.1,590.1,322.9,637.55,3086.0,137.45,3817.7,1033.95,361.5,518.65,2883.1,1029.4,684.15
2017-06-04,501.65,514.7,487.4,3999.65,446.9,1438.5,17597.85,686.9,473.2,2400.05,292.85,6616.8,167.7,1288.9,6291.65,187.55,180.15,203.8,894.35,1683.2,280.85,1421.65,999.6,385.75,274.1,3206.3,193.95,934.65,853.5,1438.5,1482.6,2718.1,25596.3,1069.1,590.3,286.4,646.2,3357.15,145.9,4178.35,1198.1,341.8,508.7,2806.3,1086.9,729.1
2017-06-06,490.3,560.55,527.15,4124.65,408.65,1312.8,18160.1,504.3,461.0,2696.0,287.3,6677.2,158.1,1411.45,7112.1,171.45,179.9,192.1,966.4,1775.15,318.95,1511.0,979.35,424.6,311.05,3799.95,195.45,1091.55,889.45,1638.95,1605.75,2549.3,29191.2,1135.65,534.65,262.3,725.55,3627.35,148.4,4244.1,1336.65,369.0,510.2,2873.55,1153.15,865.6
2017-06-07,554.65,257.75,533.95,3706.65,376.3,1442.55,18040.1,545.6,437.1,2347.55,281.0,6918.0,158.05,1376.05,7474.05,161.7,209.5,212.45,958.1,1697.6,293.75,1519.55,947.0,381.6,337.1,3725.35,196.65,1092.5,840.65,1658.15,1647.9,2667.9,27689.1,1272.4,542.85,251.45,660.05,3731.4,122.55,4151.5,1399.3,381.3,509.5,2728.6,1132.15,849.75
2017-06-09,653.0,297.2,640.8,4283.0,424.6,1645.4,18342.35,474.25,382.7,2453.2,274.25,6973.55,169.95,1316.55,7846.65,162.3,195.95,263.1,996.15,1117.6,295.35,1684.8,895.6,428.25,275.7,3950.65,245.8,1206.4,851.05,1759.9,1775.0,2196.9,32082.6,1186.25,558.3,255.8,534.9,4247.85,150.75,5456.15,1858.95,402.5,492.85,2920.55,1206.05,823.95
2017-06-10,691.45,286.6,596.6,4241.3,456.85,837.05,18774.95,530.2,424.85,2446.65,256.75,7352.8,176.05,1303.0,7903.2,173.85,211.2,257.7,1039.5,1141.8,271.95,1682.5,920.15,415.45,266.15,3703.95,250.9,1207.3,907.9,1800.1,1740.0,2375.85,31541.15,1151.8,585.4,276.7,489.6,4361.85,187.85,5297.95,1923.6,382.3,503.35,3141.55,1157.3,793.4
2017-06-11,706.8,299.85,783.7,3798.5,460.45,932.5,18790.95,541.2,462.9,2665.55,329.0,7594.45,179.25,1366.15,8310.2,199.25,208.15,268.0,1009.75,1224.7,316.1,1648.0,928.7,410.65,264.9,3688.85,272.95,1240.6,845.05,1828.6,1790.2,2392.25,31088.35,1286.6,654.8,286.35,524.2,4643.05,204.6,5009.6,1822.0,532.55,534.5,3209.85,1162.35,761.9
2017-06-12,667.6,282.5,773.6,4105.7,472.25,926.65,16987.55,511.35,397.05,2633.3,312.4,7708.65,175.65,1367.45,8612.4,175.85,217.0,242.15,999.65,1191.25,299.5,1653.7,990.3,388.75,251.6,3505.6,232.1,1275.6,858.6,1803.3,1648.4,2200.2,28157.8,1095.95,596.45,265.1,490.95,4760.45,248.7,4964.65,1671.45,483.45,530.5,3109.55,1104.35,685.9
2017-06-13,508.6,259.0,520.55,3963.75,393.4,1314.35,18093.65,537.2,449.55,2451.55,283.85,6690.1,160.0,1417.65,7348.95,169.1,181.75,197.75,974.2,1739.0,314.85,1492.15,957.8,419.75,305.25,3752.5,200.6,1102.75,847.15,1676.7,1667.65,2626.7,29121.25,1121.9,551.55,259.05,699.0,3626.1,146.7,4176.85,1371.5,363.2,506.45,2834.9,1149.7,849.0
2017-06-14,502.65,256.1,521.9,3951.8,396.7,1357.5,17885.75,539.55,451.95,2470.2,284.2,6684.35,159.95,1405.2,7351.05,169.5,182.9,198.25,968.05,1764.45,319.05,1500.1,958.6,420.7,299.85,3789.05,200.15,1113.7,853.65,1671.2,1651.1,2669.3,29049.5,1116.7,539.9,257.05,692.0,3613.55,146.8,4128.4,1361.0,365.5,509.5,2825.15,1149.6,846.85
2017-06-15,502.55,260.85,517.65,3899.25,393.65,1383.95,17949.7,544.0,448.3,2411.2,284.0,6687.35,159.05,1387.65,7312.3,167.15,184.5,196.85,962.6,1735.35,316.75,1491.0,952.1,407.05,301.9,3777.7,196.6,1104.0,844.4,1664.35,1636.85,2700.5,28772.0,1111.75,549.45,254.2,670.4,3564.8,147.35,4098.4,1405.25,365.3,507.6,2814.4,1140.3,853.75
2017-06-16,501.95,255.25,516.4,3936.25,390.3,1388.8,17786.15,529.15,455.75,2399.7,285.95,6759.75,160.6,1387.3,7263.9,167.15,181.65,194.85,982.65,1726.7,316.5,1498.9,940.25,404.6,306.8,3783.55,195.25,1091.8,839.0,1669.25,1640.85,2682.6,28746.9,1118.15,536.75,255.7,673.8,3568.95,139.45,4199.7,1410.3,364.85,510.45,2809.8,1145.4,866.05
2017-06-19,519.55,254.55,515.2,3749.85,389.45,1409.25,17699.0,524.85,452.35,2431.7,288.85,6738.35,160.95,1388.25,7249.25,166.05,184.55,199.25,987.55,1755.8,320.6,1511.35,929.85,407.2,310.9,3825.45,200.85,1095.65,842.5,1692.9,1654.2,2657.45,28445.2,1117.3,539.75,253.95,667.15,3592.25,125.25,4242.45,1399.85,367.5,520.15,2827.75,1154.15,873.75
2017-06-20,522.35,254.25,526.7,3818.6,394.35,1412.35,17591.55,523.8,467.4,2445.0,290.1,6698.95,158.95,1389.45,7207.25,169.1,186.85,199.75,983.05,1750.5,292.45,1514.95,943.55,411.7,308.7,3797.0,202.0,1093.05,854.25,1686.55,1631.5,2676.05,27917.4,1143.25,547.85,253.55,664.75,3583.8,125.25,4264.4,1409.6,366.6,511.85,2815.3,1149.45,861.95
2017-06-21,517.65,255.9,523.1,3773.15,390.95,1422.0,17376.7,528.0,457.3,2406.3,290.9,6759.45,159.8,1387.15,7268.2,164.8,187.2,200.15,991.95,1754.2,291.1,1494.35,943.35,408.25,308.95,3769.25,196.55,1123.45,843.45,1698.7,1628.25,2687.05,27533.2,1132.2,541.0,250.45,654.4,3670.3,130.05,4268.4,1416.65,367.3,507.75,2817.5,1155.4,866.15
2017-06-22,515.0,255.05,519.9,3752.0,386.95,1432.65,17337.85,538.7,452.7,2394.85,294.5,6779.55,158.95,1396.3,7316.1,160.45,194.2,197.65,997.9,1736.4,289.6,1490.65,940.15,393.5,311.3,3730.7,191.6,1094.05,849.15,1698.0,1653.8,2635.6,27680.85,1172.3,540.15,245.7,641.8,3641.75,142.2,4220.0,1401.8,366.2,508.0,2845.7,1162.55,861.2
2017-06-23,507.25,256.85,513.3,3616.9,380.7,1435.85,16935.6,543.8,443.15,2361.7,288.95,6639.65,157.85,1376.2,7219.15,158.1,195.45,195.7,985.2,1722.7,291.85,1491.4,943.25,383.4,311.0,3660.1,188.7,1097.9,851.85,1678.65,1651.35,2643.7,27166.7,1171.65,541.15,244.9,630.75,3649.5,144.35,4101.3,1400.75,366.2,504.65,2824.3,1153.65,834.05
2017-06-27,510.9,256.55,516.0,3648.0,380.1,1437.15,16691.4,544.05,442.3,2342.85,279.65,6599.95,157.9,1370.3,7183.35,159.95,198.7,194.05,974.75,1701.7,287.9,1490.15,927.05,390.4,312.35,3695.2,187.75,1092.1,840.2,1667.65,1651.05,2653.1,26661.05,1216.7,534.65,244.35,612.05,3647.55,141.95,4036.05,1349.95,371.45,492.85,2779.3,1134.15,835.1
2017-06-28,520.6,258.4,507.3,3691.65,392.25,1398.5,16596.95,545.45,442.5,2350.05,276.4,6648.6,159.65,1356.05,7225.05,158.1,197.85,197.55,972.2,1703.25,290.35,1490.65,924.7,387.15,308.35,3688.45,189.85,1090.0,848.4,1666.45,1629.0,2651.75,27224.85,1205.65,536.85,245.75,616.7,3636.15,127.7,4108.15,1372.35,377.2,492.0,2777.05,1109.15,832.9
2017-06-29,535.05,259.3,509.6,3800.6,388.85,1392.7,16690.05,536.9,435.6,2333.25,272.45,6748.7,158.65,1355.65,7224.35,157.85,198.15,205.35,948.35,1703.65,293.25,1479.55,930.2,386.85,311.6,3716.35,192.2,1088.1,847.6,1663.05,1632.2,2651.5,27340.05,1217.1,543.75,245.15,626.05,3637.2,122.3,4098.75,1376.3,382.45,512.1,2801.3,1104.55,826.55
2017-06-30,545.75,258.35,524.45,3790.1,382.0,1380.0,16953.3,555.7,432.55,2362.35,273.65,6736.8,158.95,1348.6,7217.6,157.3,195.7,203.4,955.75,1687.6,290.15,1478.95,935.55,385.2,323.65,3701.35,190.95,1079.6,850.9,1652.05,1614.95,2690.1,27039.4,1242.1,555.6,244.25,639.4,3690.05,123.8,4118.7,1373.1,379.7,517.35,2791.2,1102.95,840.4
2017-07-02,472.8,458.55,393.45,3871.05,470.85,1030.9,15943.8,669.6,506.8,2244.6,277.9,6128.25,173.0,1258.95,6213.2,193.3,202.0,189.0,773.35,1500.3,288.1,1324.25,942.25,391.75,277.1,3259.8,185.9,855.25,815.7,1307.15,1407.25,3065.1,23783.9,950.35,597.55,315.05,716.65,3230.6,131.4,3691.25,1060.95,353.15,493.4,2769.8,999.3,729.05
2017-07-03,482.0,495.15,439.55,3374.45,499.95,1304.95,15808.8,679.65,467.55,2499.8,267.8,6319.05,157.4,1320.25,5888.5,196.4,187.8,181.45,817.0,1486.4,276.0,1330.75,1019.8,378.7,264.25,3305.45,192.55,872.05,857.35,1386.2,1365.4,2852.3,23211.15,1006.1,588.05,322.8,645.9,3059.15,135.8,3805.1,1052.4,361.1,511.8,2879.45,1023.95,702.9
2017-07-04,493.2,511.9,485.4,4003.9,443.2,1406.6,17826.25,665.95,468.3,2429.05,289.45,6619.7,168.25,1275.55,6259.35,186.4,184.3,199.85,873.1,1685.5,277.35,1412.2,981.55,397.35,272.65,3215.3,193.5,924.5,849.3,1438.85,1484.75,2661.35,25806.85,1057.1,590.0,283.9,675.35,3357.45,142.0,4226.2,1201.6,344.7,504.2,2830.45,1082.95,726.85
2017-07-06,490.85,549.4,536.2,4044.85,399.9,1339.0,18088.6,511.55,458.0,2615.25,290.55,6669.8,157.85,1431.9,7205.7,172.05,175.65,195.4,968.65,1788.6,324.7,1516.95,961.3,427.35,312.25,3843.25,197.2,1106.35,880.5,1640.8,1599.35,2540.65,29713.2,1139.25,540.2,264.4,717.3,3643.6,149.3,4254.15,1343.15,372.8,514.2,2876.0,1161.5,859.3
2017-07-07,553.35,257.7,532.5,3730.3,380.0,1491.15,18365.8,549.0,436.85,2331.95,280.1,6870.05,159.05,1376.0,7432.8,159.6,206.95,216.1,964.7,1704.4,289.7,1526.3,935.4,382.25,334.3,3681.65,194.9,1097.7,831.9,1667.2,1629.15,2705.4,27852.25,1250.85,547.15,251.1,663.95,3692.35,129.4,4115.9,1391.7,385.9,503.15,2708.25,1115.45,849.4
2017-07-08,600.05,287.75,614.85,3950.0,406.35,1616.35,18122.85,505.55,430.0,2503.45,311.2,6740.1,174.45,1400.75,7838.65,165.9,194.9,229.05,997.9,1179.95,300.15,1650.5,968.25,431.2,279.85,3952.7,227.65,1186.3,886.0,1788.55,1725.4,2206.95,31969.85,1125.1,566.5,251.5,527.7,4107.8,149.9,5433.05,1798.15,417.45,505.8,2889.25,1149.65,877.65
2017-07-09,652.8,298.95,637.0,4330.0,426.05,818.1,18556.75,480.45,378.15,2460.1,274.2,7132.55,170.1,1339.95,7919.2,162.3,195.3,264.1,993.5,1129.1,292.65,1703.9,895.75,432.2,270.4,3982.9,249.95,1208.75,859.3,1766.55,1781.7,2224.95,32861.95,1212.15,554.2,253.3,524.1,4261.1,148.3,5623.8,1963.2,397.3,496.6,2965.45,1198.65,824.35
2017-07-11,693.2,302.25,753.8,3901.8,470.5,906.7,18869.15,527.6,451.85,2710.05,317.2,7695.5,178.4,1353.75,8220.3,193.8,210.15,264.05,1013.3,1211.05,312.45,1654.3,955.5,400.2,265.3,3681.5,266.9,1234.2,876.75,1823.7,1764.65,2378.0,31159.85,1256.1,607.55,284.65,521.4,4649.0,217.05,4981.0,1802.55,514.35,527.15,3161.65,1141.45,739.8
2017-07-12,688.0,281.2,800.6,4176.65,497.3,931.55,17366.95,510.35,402.0,2617.25,316.4,7817.0,180.3,1379.55,8882.4,177.05,215.3,250.85,1001.6,1218.4,305.8,1652.35,999.8,391.5,253.35,3551.1,237.2,1291.95,863.5,1809.65,1655.55,2196.35,28810.5,1119.65,593.45,262.8,499.1,4923.25,262.95,5070.2,1676.3,514.7,534.05,3196.05,1144.4,722.0
2017-07-13,563.95,264.05,534.15,3990.75,389.25,1522.1,18819.4,569.3,459.05,2446.4,288.75,6785.8,163.9,1370.4,7567.55,158.9,213.45,213.45,962.1,1175.1,297.9,1579.9,977.05,380.95,338.75,3750.95,204.7,1134.7,858.6,1683.55,1656.9,2694.0,28055.95,1287.35,543.65,253.65,458.55,3727.6,139.7,4364.55,1485.9,403.15,511.9,2789.75,1125.5,864.85
2017-07-14,558.4,259.85,533.65,4107.05,388.95,1533.75,18596.9,572.55,451.3,2397.45,291.6,6810.95,167.3,1375.55,7557.25,158.35,209.05,215.15,977.2,1171.2,298.25,1574.5,972.05,373.1,337.15,3758.05,205.95,1139.3,850.35,1679.95,1647.7,2703.0,27907.15,1271.4,548.05,250.45,460.8,3719.2,138.9,4399.9,1499.4,407.0,512.95,2809.8,1117.35,863.2
2017-07-17,559.8,266.85,533.75,3998.55,391.85,1551.75,18111.0,571.45,454.15,2395.45,293.0,6878.2,168.55,1384.6,7522.3,160.05,208.0,218.05,979.7,1171.25,303.5,1581.05,984.05,373.55,325.15,3764.35,209.15,1152.95,868.1,1682.35,1652.35,2697.25,28059.55,1306.6,556.5,247.0,467.45,3697.7,141.05,4446.3,1538.5,408.45,510.5,2821.25,1125.45,864.1
2017-07-18,563.3,269.0,527.75,4064.1,391.3,1519.9,18315.05,578.25,456.15,2408.35,291.0,6852.5,167.55,1380.15,7549.35,161.7,212.75,216.15,977.1,1177.9,303.9,1570.1,985.6,372.15,284.55,3783.95,207.4,1157.85,880.7,1683.55,1653.0,2718.95,28598.5,1307.8,559.75,248.5,468.6,3742.95,138.05,4419.55,1512.35,408.3,516.55,2831.75,1146.6,856.5
2017-07-19,571.2,271.1,533.05,3985.85,396.75,1532.95,18256.65,589.15,460.6,2449.6,293.3,6938.1,167.8,1382.4,7561.5,163.0,207.4,219.65,994.2,1181.3,302.25,1574.55,979.85,375.15,291.45,3770.65,213.45,1154.35,895.4,1692.3,1654.85,2774.0,29215.0,1050.0,568.25,254.7,469.85,3806.2,140.85,4564.5,1541.85,421.25,520.2,2823.7,1155.85,859.1
2017-07-20,557.2,269.15,529.8,4016.5,391.5,1528.9,17870.75,582.05,460.15,2444.7,290.95,6869.4,165.45,1393.45,7490.95,165.85,205.15,214.6,980.0,1185.65,300.6,1560.0,969.45,374.55,289.5,3729.9,213.65,1152.9,885.65,1710.9,1651.0,2750.1,29252.65,1072.95,571.9,255.3,467.2,3791.1,144.7,4679.3,1595.35,419.8,540.0,2818.6,1155.55,855.95
2017-07-21,553.25,286.05,543.2,4062.35,394.7,1585.0,17683.05,575.95,464.6,2491.2,290.65,6807.05,164.8,1386.05,7543.0,164.35,207.9,214.75,999.45,1179.25,302.05,1566.65,980.1,380.9,288.9,3682.0,214.55,1158.65,904.95,1703.05,1640.95,2762.55,28903.15,1061.1,566.2,262.35,467.15,3834.05,145.8,4910.4,1621.35,411.3,540.8,2815.8,1156.1,863.2
2017-07-24,548.5,291.55,538.15,4134.8,399.05,1615.25,17695.95,570.8,464.0,2530.7,294.55,6835.85,164.05,1388.95,7554.55,163.25,207.35,213.75,992.95,1178.0,303.05,1554.5,990.55,378.15,293.25,3692.3,214.4,1159.35,907.4,1735.1,1632.25,2696.45,28843.75,1053.2,569.75,261.55,466.2,3829.45,150.4,4949.95,1597.4,420.05,534.8,2826.75,1155.75,867.9
2017-07-25,552.95,289.55,536.15,4143.7,391.1,1602.15,17589.0,565.9,456.1,2571.5,296.1,6819.55,163.9,1389.8,7504.85,163.3,206.8,215.1,987.95,1170.85,304.15,1542.5,993.85,374.8,291.4,3709.05,220.2,1149.6,895.05,1739.65,1632.05,2692.15,28407.45,1075.55,564.4,258.3,466.9,3850.5,151.3,4958.5,1627.5,427.8,544.95,2847.7,1150.1,883.85
2017-07-26,565.75,289.35,537.9,4103.45,389.35,1622.75,17460.7,579.5,457.3,2556.0,295.8,6785.65,166.35,1413.5,7565.25,164.0,208.1,219.15,986.55,1180.25,310.35,1580.2,994.05,373.65,293.65,3717.45,221.55,1164.55,892.7,1747.55,1633.45,2707.35,29002.45,1069.75,575.45,260.65,471.4,3850.6,152.75,4955.45,1687.15,426.25,528.85,2841.35,1134.0,873.3
2017-07-27,561.25,289.7,527.45,3917.25,377.25,1594.8,17514.45,572.1,445.4,2481.7,298.35,6799.65,165.4,1398.2,7599.6,162.9,204.9,214.8,998.15,1182.05,307.2,1606.7,971.05,368.9,288.55,3703.55,221.25,1171.9,890.25,1789.65,1728.2,2620.35,29102.25,1070.65,568.7,255.25,477.2,3875.9,159.8,4934.45,1679.35,416.05,524.65,2840.3,1148.8,868.6
2017-07-28,551.9,289.05,533.15,3878.95,381.3,1594.45,17495.4,550.8,445.85,2484.3,299.1,6780.7,163.9,1392.2,7630.45,164.75,197.5,215.8,1012.7,1161.4,296.15,1628.35,997.35,367.8,291.55,3630.3,215.85,1153.85,893.1,1778.5,1785.35,2464.95,29388.4,1071.4,566.1,251.55,475.6,3906.65,154.9,4926.3,1701.35,413.3,515.1,2828.15,1153.25,868.5
2017-07-31,567.1,288.45,544.25,3924.65,385.85,1615.2,18601.7,531.65,444.6,2491.8,312.5,6767.15,164.2,1403.3,7750.05,169.4,197.0,221.25,1021.65,1193.95,302.6,1645.75,1011.2,367.65,285.25,3655.75,219.65,1155.75,892.9,1784.4,1789.25,2383.2,30081.2,1070.25,560.1,249.1,471.15,3921.6,145.1,4991.85,1703.1,418.95,519.8,2808.55,1161.7,877.15
2017-08-02,470.65,460.5,425.6,3922.3,474.6,1025.15,15887.35,662.2,513.05,2270.95,277.2,6193.1,171.9,1277.3,6194.65,194.4,197.4,189.3,767.6,1506.85,285.8,1319.25,936.5,395.75,274.8,3222.55,189.0,852.95,808.5,1305.65,1401.1,3015.45,23959.35,976.1,603.2,321.75,720.5,3233.0,127.95,3663.0,1049.45,352.2,487.6,2781.9,997.7,727.7
2017-08-03,472.45,495.1,440.95,3790.7,491.9,1291.2,15902.95,680.4,462.8,2512.2,269.9,6346.4,157.1,1303.55,5864.15,192.95,186.75,178.05,824.9,1476.3,274.4,1327.35,1007.8,374.75,264.15,3272.7,190.2,871.3,847.7,1392.2,1367.7,2846.8,23448.35,1002.15,591.85,320.2,639.0,3085.4,136.3,3832.05,1081.2,360.7,510.15,2869.95,1022.55,707.8
2017-08-05,431.9,502.3,484.55,3940.2,421.15,1321.4,19406.5,637.15,422.65,2342.45,299.4,6709.15,160.6,1333.35,6630.55,185.95,192.4,191.3,907.35,1709.6,302.95,1424.85,945.5,428.5,272.95,3401.25,184.2,954.85,840.2,1534.8,1529.5,2600.5,26919.45,1184.7,551.55,279.1,715.6,3542.95,151.55,4420.95,1272.0,351.3,511.2,2856.95,1167.35,803.85
